id,totalcost,totalduration,airport,flightid,flightcost,parkingcost,drivingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration,airline,costperhour
1140,259.01,695,DCA,RSETozIzLjLQdvO1tO9iRU00k,190.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,599,75,21,UA,23.5463636363636364
1141,297.01,696,DCA,RSETozIzLjLQdvO1tO9iRU00L,228.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,600,75,21,VX,27.0009090909090909
1142,301.01,1020,DCA,RSETozIzLjLQdvO1tO9iRU03K,232.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,924,75,21,UA,17.7064705882352941
1143,303.01,864,DCA,RSETozIzLjLQdvO1tO9iRU050,234.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,767,75,22,UA,21.6435714285714286
1144,303.01,803,DCA,RSETozIzLjLQdvO1tO9iRU04E,234.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,707,75,21,UA,23.3084615384615385
1145,303.01,809,DCA,RSETozIzLjLQdvO1tO9iRU04H,234.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,713,75,21,UA,23.3084615384615385
1146,358.01,632,DCA,RSETozIzLjLQdvO1tO9iRU00O,289.60,68.00,0.41,2016-01-25T15:15,2016-01-25T17:00-05:00,536,75,21,AS,35.8010000000000000
1147,368.01,594,DCA,RSETozIzLjLQdvO1tO9iRU00e,299.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:43-05:00,497,75,22,UA,40.8900000000000000
1148,368.01,711,DCA,RSETozIzLjLQdvO1tO9iRU01E,299.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,615,75,21,UA,33.4554545454545455
1149,383.01,819,DCA,RSETozIzLjLQdvO1tO9iRU03I,314.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,723,75,21,UA,29.4623076923076923
1150,383.01,918,DCA,RSETozIzLjLQdvO1tO9iRU04e,314.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,822,75,21,UA,25.5340000000000000
1151,383.01,746,DCA,RSETozIzLjLQdvO1tO9iRU02V,314.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,650,75,21,UA,31.9175000000000000
1152,383.01,744,DCA,RSETozIzLjLQdvO1tO9iRU02U,314.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,648,75,21,UA,31.9175000000000000
1153,383.01,806,DCA,RSETozIzLjLQdvO1tO9iRU033,314.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,710,75,21,UA,29.4623076923076923
1154,383.01,914,DCA,RSETozIzLjLQdvO1tO9iRU04S,314.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21,UA,25.5340000000000000
1155,383.01,924,DCA,RSETozIzLjLQdvO1tO9iRU04k,314.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,828,75,21,UA,25.5340000000000000
1156,383.01,921,DCA,RSETozIzLjLQdvO1tO9iRU04g,314.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,825,75,21,UA,25.5340000000000000
1157,383.01,966,DCA,RSETozIzLjLQdvO1tO9iRU054,314.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,870,75,21,UA,23.9381250000000000
1158,383.01,846,DCA,RSETozIzLjLQdvO1tO9iRU03T,314.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,745,75,26,UA,27.3578571428571429
1159,399.01,767,DCA,RSETozIzLjLQdvO1tO9iRU06I,330.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,671,75,21,UA,33.2508333333333333
1160,399.01,828,DCA,RSETozIzLjLQdvO1tO9iRU06i,330.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,731,75,22,UA,30.6930769230769231
1161,399.01,887,DCA,RSETozIzLjLQdvO1tO9iRU076,330.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,791,75,21,UA,28.5007142857142857
1162,425.01,909,DCA,RSETozIzLjLQdvO1tO9iRU07S,356.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,813,75,21,UA,28.3340000000000000
1163,425.01,954,DCA,RSETozIzLjLQdvO1tO9iRU07d,356.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,858,75,21,UA,28.3340000000000000
1164,425.01,774,DCA,RSETozIzLjLQdvO1tO9iRU06m,356.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,678,75,21,UA,35.4175000000000000
1165,425.01,834,DCA,RSETozIzLjLQdvO1tO9iRU07A,356.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,738,75,21,UA,32.6930769230769231
1166,425.01,884,DCA,RSETozIzLjLQdvO1tO9iRU07I,356.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,783,75,26,UA,30.3578571428571429
1167,425.01,814,DCA,RSETozIzLjLQdvO1tO9iRU070,356.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,718,75,21,UA,32.6930769230769231
1168,446.01,919,DCA,RSETozIzLjLQdvO1tO9iRU064,377.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,823,75,21,UA,29.7340000000000000
1169,446.01,858,DCA,RSETozIzLjLQdvO1tO9iRU05V,377.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,757,75,26,UA,31.8578571428571429
1170,446.01,836,DCA,RSETozIzLjLQdvO1tO9iRU05M,377.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,740,75,21,UA,34.3084615384615385
1171,446.01,926,DCA,RSETozIzLjLQdvO1tO9iRU065,377.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,825,75,26,UA,29.7340000000000000
1172,446.01,843,DCA,RSETozIzLjLQdvO1tO9iRU05Q,377.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,747,75,21,UA,31.8578571428571429
1173,446.01,942,DCA,RSETozIzLjLQdvO1tO9iRU06G,377.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,846,75,21,UA,29.7340000000000000
1174,446.01,770,DCA,RSETozIzLjLQdvO1tO9iRU04j,377.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,674,75,21,UA,37.1675000000000000
1175,446.01,836,DCA,RSETozIzLjLQdvO1tO9iRU05K,377.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,740,75,21,UA,34.3084615384615385
1176,446.01,858,DCA,RSETozIzLjLQdvO1tO9iRU05W,377.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,757,75,26,UA,31.8578571428571429
1177,487.01,946,DCA,RSETozIzLjLQdvO1tO9iRU06y,418.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,850,75,21,UA,32.4673333333333333
1178,487.01,958,DCA,RSETozIzLjLQdvO1tO9iRU074,418.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,862,75,21,UA,32.4673333333333333
1179,487.01,898,DCA,RSETozIzLjLQdvO1tO9iRU06f,418.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,802,75,21,UA,34.7864285714285714
1180,487.01,838,DCA,RSETozIzLjLQdvO1tO9iRU06D,418.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,742,75,21,UA,37.4623076923076923
1181,279.01,642,DCA,RSETozIzLjLQdvO1tO9iRU00c,210.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,546,75,21,UA,27.9010000000000000
1182,279.01,652,DCA,RSETozIzLjLQdvO1tO9iRU00n,210.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,556,75,21,UA,27.9010000000000000
1183,279.01,695,DCA,RSETozIzLjLQdvO1tO9iRU00t,210.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,599,75,21,UA,25.3645454545454545
1184,279.01,592,DCA,RSETozIzLjLQdvO1tO9iRU00D,210.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,496,75,21,UA,31.0011111111111111
1185,279.01,583,DCA,RSETozIzLjLQdvO1tO9iRU009,210.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,486,75,22,UA,31.0011111111111111
1186,279.01,561,DCA,RSETozIzLjLQdvO1tO9iRU006,210.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,465,75,21,UA,31.0011111111111111
1187,279.01,621,DCA,RSETozIzLjLQdvO1tO9iRU00G,210.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,525,75,21,UA,27.9010000000000000
1188,279.01,740,DCA,RSETozIzLjLQdvO1tO9iRU00x,210.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,644,75,21,UA,23.2508333333333333
1189,279.01,666,DCA,RSETozIzLjLQdvO1tO9iRU00o,210.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,570,75,21,UA,25.3645454545454545
1190,283.01,819,DCA,RSETozIzLjLQdvO1tO9iRU01V,214.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,723,75,21,UA,21.7700000000000000
1191,283.01,831,DCA,RSETozIzLjLQdvO1tO9iRU01d,214.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,735,75,21,UA,21.7700000000000000
1192,283.01,857,DCA,RSETozIzLjLQdvO1tO9iRU01i,214.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,761,75,21,UA,20.2150000000000000
1193,283.01,880,DCA,RSETozIzLjLQdvO1tO9iRU01t,214.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,783,75,22,UA,20.2150000000000000
1194,283.01,797,DCA,RSETozIzLjLQdvO1tO9iRU010,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,701,75,21,UA,21.7700000000000000
1195,283.01,1006,DCA,RSETozIzLjLQdvO1tO9iRU02f,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,910,75,21,UA,17.6881250000000000
1196,283.01,692,DCA,RSETozIzLjLQdvO1tO9iRU011,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,596,75,21,UA,25.7281818181818182
1197,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01s,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21,UA,20.2150000000000000
1198,283.01,819,DCA,RSETozIzLjLQdvO1tO9iRU01U,214.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,723,75,21,UA,21.7700000000000000
1199,283.01,857,DCA,RSETozIzLjLQdvO1tO9iRU01j,214.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,761,75,21,UA,20.2150000000000000
1200,283.01,826,DCA,RSETozIzLjLQdvO1tO9iRU01a,214.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,730,75,21,UA,21.7700000000000000
1201,283.01,939,DCA,RSETozIzLjLQdvO1tO9iRU029,214.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,843,75,21,UA,18.8673333333333333
1202,283.01,698,DCA,RSETozIzLjLQdvO1tO9iRU013,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,602,75,21,UA,25.7281818181818182
1203,283.01,825,DCA,RSETozIzLjLQdvO1tO9iRU01Z,214.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,729,75,21,UA,21.7700000000000000
1204,283.01,662,DCA,RSETozIzLjLQdvO1tO9iRU00m,214.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,565,75,22,UA,25.7281818181818182
1205,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01D,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21,UA,20.2150000000000000
1206,283.01,831,DCA,RSETozIzLjLQdvO1tO9iRU01c,214.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,735,75,21,UA,21.7700000000000000
1207,283.01,825,DCA,RSETozIzLjLQdvO1tO9iRU01Y,214.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,729,75,21,UA,21.7700000000000000
1208,283.01,797,DCA,RSETozIzLjLQdvO1tO9iRU01N,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,701,75,21,UA,21.7700000000000000
1209,283.01,797,DCA,RSETozIzLjLQdvO1tO9iRU01O,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,701,75,21,UA,21.7700000000000000
1210,283.01,936,DCA,RSETozIzLjLQdvO1tO9iRU027,214.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,840,75,21,UA,18.8673333333333333
1211,346.01,1002,DCA,RSETozIzLjLQdvO1tO9iRU04R,277.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,906,75,21,UA,21.6256250000000000
1212,346.01,771,DCA,RSETozIzLjLQdvO1tO9iRU023,277.60,68.00,0.41,2016-01-25T14:00,2016-01-25T15:45-05:00,674,75,22,UA,28.8341666666666667
1213,346.01,833,DCA,RSETozIzLjLQdvO1tO9iRU02O,277.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,732,75,26,UA,26.6161538461538462
1214,346.01,830,DCA,RSETozIzLjLQdvO1tO9iRU02R,277.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,734,75,21,UA,26.6161538461538462
1215,346.01,713,DCA,RSETozIzLjLQdvO1tO9iRU00g,277.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:43-05:00,616,75,22,UA,31.4554545454545455
1216,346.01,897,DCA,RSETozIzLjLQdvO1tO9iRU034,277.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,801,75,21,UA,24.7150000000000000
1217,347.01,776,DCA,RSETozIzLjLQdvO1tO9iRU026,278.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,680,75,21,UA,28.9175000000000000
1218,347.01,896,DCA,RSETozIzLjLQdvO1tO9iRU036,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21,UA,24.7864285714285714
1219,347.01,881,DCA,RSETozIzLjLQdvO1tO9iRU02v,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21,UA,24.7864285714285714
1220,353.01,914,DCA,RSETozIzLjLQdvO1tO9iRU03W,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21,UA,23.5340000000000000
1221,353.01,865,DCA,RSETozIzLjLQdvO1tO9iRU02s,284.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,768,75,22,UA,25.2150000000000000
1222,353.01,810,DCA,RSETozIzLjLQdvO1tO9iRU02N,284.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,714,75,21,UA,27.1546153846153846
1223,353.01,865,DCA,RSETozIzLjLQdvO1tO9iRU02u,284.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,768,75,22,UA,25.2150000000000000
1224,353.01,882,DCA,RSETozIzLjLQdvO1tO9iRU03A,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,786,75,21,UA,25.2150000000000000
1225,353.01,869,DCA,RSETozIzLjLQdvO1tO9iRU02z,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,773,75,21,UA,25.2150000000000000
1226,353.01,786,DCA,RSETozIzLjLQdvO1tO9iRU02C,284.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,690,75,21,UA,27.1546153846153846
1227,353.01,896,DCA,RSETozIzLjLQdvO1tO9iRU03G,284.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,795,75,26,UA,25.2150000000000000
1228,353.01,914,DCA,RSETozIzLjLQdvO1tO9iRU03V,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21,UA,23.5340000000000000
1229,353.01,727,DCA,RSETozIzLjLQdvO1tO9iRU01u,284.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,630,75,22,UA,29.4175000000000000
1230,353.01,820,DCA,RSETozIzLjLQdvO1tO9iRU02W,284.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,723,75,22,UA,27.1546153846153846
1231,353.01,914,DCA,RSETozIzLjLQdvO1tO9iRU03X,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21,UA,23.5340000000000000
1232,353.01,813,DCA,RSETozIzLjLQdvO1tO9iRU02Q,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,717,75,21,UA,27.1546153846153846
1233,353.01,804,DCA,RSETozIzLjLQdvO1tO9iRU02H,284.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,708,75,21,UA,27.1546153846153846
1234,353.01,924,DCA,RSETozIzLjLQdvO1tO9iRU03g,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,828,75,21,UA,23.5340000000000000
1235,353.01,984,DCA,RSETozIzLjLQdvO1tO9iRU04N,284.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,888,75,21,UA,22.0631250000000000
1236,353.01,858,DCA,RSETozIzLjLQdvO1tO9iRU02n,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21,UA,25.2150000000000000
1237,353.01,974,DCA,RSETozIzLjLQdvO1tO9iRU04F,284.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,878,75,21,UA,22.0631250000000000
1238,353.01,809,DCA,RSETozIzLjLQdvO1tO9iRU02L,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,713,75,21,UA,27.1546153846153846
1239,353.01,846,DCA,RSETozIzLjLQdvO1tO9iRU02g,284.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,750,75,21,UA,25.2150000000000000
1240,353.01,924,DCA,RSETozIzLjLQdvO1tO9iRU03e,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,828,75,21,UA,23.5340000000000000
1241,353.01,924,DCA,RSETozIzLjLQdvO1tO9iRU03f,284.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,828,75,21,UA,23.5340000000000000
1242,353.01,858,DCA,RSETozIzLjLQdvO1tO9iRU02o,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21,UA,25.2150000000000000
1243,353.01,896,DCA,RSETozIzLjLQdvO1tO9iRU03H,284.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,795,75,26,UA,25.2150000000000000
1244,353.01,942,DCA,RSETozIzLjLQdvO1tO9iRU041,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,846,75,21,UA,23.5340000000000000
1245,370.01,901,DCA,RSETozIzLjLQdvO1tO9iRU040,301.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,805,75,21,UA,24.6673333333333333
1246,370.01,807,DCA,RSETozIzLjLQdvO1tO9iRU02h,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,711,75,21,UA,28.4623076923076923
1247,370.01,841,DCA,RSETozIzLjLQdvO1tO9iRU039,301.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,745,75,21,UA,26.4292857142857143
1248,370.01,888,DCA,RSETozIzLjLQdvO1tO9iRU03p,301.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,791,75,22,UA,26.4292857142857143
1249,370.01,886,DCA,RSETozIzLjLQdvO1tO9iRU03l,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,790,75,21,UA,26.4292857142857143
1250,370.01,707,DCA,RSETozIzLjLQdvO1tO9iRU01z,301.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,610,75,22,UA,33.6372727272727273
1251,370.01,886,DCA,RSETozIzLjLQdvO1tO9iRU03k,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,790,75,21,UA,26.4292857142857143
1252,370.01,876,DCA,RSETozIzLjLQdvO1tO9iRU03Y,301.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21,UA,26.4292857142857143
1253,370.01,766,DCA,RSETozIzLjLQdvO1tO9iRU02K,301.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,670,75,21,UA,30.8341666666666667
1254,370.01,797,DCA,RSETozIzLjLQdvO1tO9iRU02e,301.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,701,75,21,UA,28.4623076923076923
1255,370.01,807,DCA,RSETozIzLjLQdvO1tO9iRU02i,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,711,75,21,UA,28.4623076923076923
1256,370.01,888,DCA,RSETozIzLjLQdvO1tO9iRU03o,301.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,791,75,22,UA,26.4292857142857143
1257,370.01,886,DCA,RSETozIzLjLQdvO1tO9iRU03j,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,790,75,21,UA,26.4292857142857143
1258,370.01,711,DCA,RSETozIzLjLQdvO1tO9iRU020,301.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,615,75,21,UA,33.6372727272727273
1259,370.01,760,DCA,RSETozIzLjLQdvO1tO9iRU02G,301.60,68.00,0.41,2016-01-25T14:00,2016-01-25T15:45-05:00,663,75,22,UA,30.8341666666666667
1260,370.01,961,DCA,RSETozIzLjLQdvO1tO9iRU04q,301.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,865,75,21,UA,23.1256250000000000
1261,389.01,729,DCA,RSETozIzLjLQdvO1tO9iRU01b,320.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,633,75,21,UA,32.4175000000000000
1262,389.01,606,DCA,RSETozIzLjLQdvO1tO9iRU00q,320.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,510,75,21,UA,38.9010000000000000
1263,389.01,604,DCA,RSETozIzLjLQdvO1tO9iRU012,320.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,503,75,26,UA,38.9010000000000000
1264,389.01,618,DCA,RSETozIzLjLQdvO1tO9iRU015,320.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,522,75,21,UA,38.9010000000000000
1265,389.01,573,DCA,RSETozIzLjLQdvO1tO9iRU00z,320.60,68.00,0.41,2016-01-25T14:15,2016-01-25T15:59-05:00,476,75,22,UA,43.2233333333333333
1266,389.01,653,DCA,RSETozIzLjLQdvO1tO9iRU01A,320.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,552,75,26,UA,38.9010000000000000
1267,389.01,774,DCA,RSETozIzLjLQdvO1tO9iRU01l,320.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,673,75,26,UA,32.4175000000000000
1268,389.01,769,DCA,RSETozIzLjLQdvO1tO9iRU01m,320.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,673,75,21,UA,32.4175000000000000
1269,389.01,740,DCA,RSETozIzLjLQdvO1tO9iRU01e,320.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,644,75,21,UA,32.4175000000000000
1270,396.01,973,DCA,RSETozIzLjLQdvO1tO9iRU05T,327.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,877,75,21,UA,24.7506250000000000
1271,396.01,883,DCA,RSETozIzLjLQdvO1tO9iRU04U,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,787,75,21,UA,28.2864285714285714
1272,396.01,816,DCA,RSETozIzLjLQdvO1tO9iRU03c,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,720,75,21,UA,30.4623076923076923
1273,396.01,951,DCA,RSETozIzLjLQdvO1tO9iRU05I,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,855,75,21,UA,26.4006666666666667
1274,396.01,748,DCA,RSETozIzLjLQdvO1tO9iRU02k,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,652,75,21,UA,33.0008333333333333
1275,396.01,897,DCA,RSETozIzLjLQdvO1tO9iRU04l,327.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,801,75,21,UA,28.2864285714285714
1276,396.01,825,DCA,RSETozIzLjLQdvO1tO9iRU03m,327.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,728,75,22,UA,30.4623076923076923
1277,396.01,950,DCA,RSETozIzLjLQdvO1tO9iRU05G,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,854,75,21,UA,26.4006666666666667
1278,396.01,944,DCA,RSETozIzLjLQdvO1tO9iRU05D,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,848,75,21,UA,26.4006666666666667
1279,396.01,1018,DCA,RSETozIzLjLQdvO1tO9iRU05q,327.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,922,75,21,UA,24.7506250000000000
1280,396.01,764,DCA,RSETozIzLjLQdvO1tO9iRU02y,327.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,668,75,21,UA,33.0008333333333333
1281,396.01,951,DCA,RSETozIzLjLQdvO1tO9iRU05H,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,855,75,21,UA,26.4006666666666667
1282,396.01,876,DCA,RSETozIzLjLQdvO1tO9iRU04K,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,780,75,21,UA,28.2864285714285714
1283,396.01,757,DCA,RSETozIzLjLQdvO1tO9iRU02q,327.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,660,75,22,UA,33.0008333333333333
1284,396.01,1002,DCA,RSETozIzLjLQdvO1tO9iRU05k,327.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,906,75,21,UA,24.7506250000000000
1285,396.01,837,DCA,RSETozIzLjLQdvO1tO9iRU03x,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,741,75,21,UA,30.4623076923076923
1286,396.01,884,DCA,RSETozIzLjLQdvO1tO9iRU04d,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,788,75,21,UA,28.2864285714285714
1287,396.01,830,DCA,RSETozIzLjLQdvO1tO9iRU03u,327.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,734,75,21,UA,30.4623076923076923
1288,396.01,816,DCA,RSETozIzLjLQdvO1tO9iRU03b,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,720,75,21,UA,30.4623076923076923
1289,396.01,988,DCA,RSETozIzLjLQdvO1tO9iRU05d,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,892,75,21,UA,24.7506250000000000
1290,396.01,928,DCA,RSETozIzLjLQdvO1tO9iRU052,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,832,75,21,UA,26.4006666666666667
