id,airport,departuretime,arrivaltime,duration,cost,tripid
967,IAD,2016-01-25T08:25-05:00,2016-01-25T19:10-08:00,825,301.60,0FYkDuZ1Gh6TlvJMkNtn19041
968,IAD,2016-01-25T10:15-05:00,2016-01-25T17:00-08:00,585,301.60,0FYkDuZ1Gh6TlvJMkNtn1901m
970,IAD,2016-01-25T12:40-05:00,2016-01-25T18:51-08:00,551,302.60,0FYkDuZ1Gh6TlvJMkNtn1901Y
971,IAD,2016-01-25T08:17-05:00,2016-01-25T19:33-08:00,856,302.60,0FYkDuZ1Gh6TlvJMkNtn1904O
972,IAD,2016-01-25T12:40-05:00,2016-01-25T22:00-08:00,740,302.60,0FYkDuZ1Gh6TlvJMkNtn1903E
973,IAD,2016-01-25T08:17-05:00,2016-01-25T18:51-08:00,814,302.60,0FYkDuZ1Gh6TlvJMkNtn19040
974,IAD,2016-01-25T08:13-05:00,2016-01-25T17:44-08:00,751,306.60,0FYkDuZ1Gh6TlvJMkNtn1905b
975,IAD,2016-01-25T08:25-05:00,2016-01-25T17:44-08:00,739,306.60,0FYkDuZ1Gh6TlvJMkNtn1905Z
938,IAD,2016-01-25T08:15-05:00,2016-01-25T17:58-08:00,763,290.60,0FYkDuZ1Gh6TlvJMkNtn1903B
939,IAD,2016-01-25T06:05-05:00,2016-01-25T14:33-08:00,688,290.60,0FYkDuZ1Gh6TlvJMkNtn1900s
940,IAD,2016-01-25T06:05-05:00,2016-01-25T12:30-08:00,565,290.60,0FYkDuZ1Gh6TlvJMkNtn1900n
941,IAD,2016-01-25T08:30-05:00,2016-01-25T13:15-08:00,465,290.60,0FYkDuZ1Gh6TlvJMkNtn19007
942,IAD,2016-01-25T12:32-05:00,2016-01-25T18:10-08:00,518,292.60,0FYkDuZ1Gh6TlvJMkNtn1900C
943,IAD,2016-01-25T12:39-05:00,2016-01-25T22:00-08:00,741,294.60,0FYkDuZ1Gh6TlvJMkNtn19034
944,IAD,2016-01-25T12:32-05:00,2016-01-25T20:55-08:00,683,294.60,0FYkDuZ1Gh6TlvJMkNtn1902S
945,IAD,2016-01-25T12:32-05:00,2016-01-25T23:48-08:00,856,294.60,0FYkDuZ1Gh6TlvJMkNtn1904D
946,IAD,2016-01-25T12:32-05:00,2016-01-25T20:11-08:00,639,294.60,0FYkDuZ1Gh6TlvJMkNtn19025
947,IAD,2016-01-25T12:32-05:00,2016-01-25T18:51-08:00,559,294.60,0FYkDuZ1Gh6TlvJMkNtn1901S
948,IAD,2016-01-25T12:39-05:00,2016-01-25T22:00-08:00,741,294.60,0FYkDuZ1Gh6TlvJMkNtn19035
961,IAD,2016-01-25T08:30-05:00,2016-01-25T17:20-08:00,710,300.60,0FYkDuZ1Gh6TlvJMkNtn1902v
1012,IAD,2016-01-25T06:05-05:00,2016-01-25T14:50-08:00,705,314.60,0FYkDuZ1Gh6TlvJMkNtn1903A
1013,IAD,2016-01-25T10:15-05:00,2016-01-25T19:33-08:00,738,314.60,0FYkDuZ1Gh6TlvJMkNtn1903X
1014,IAD,2016-01-25T10:15-05:00,2016-01-25T21:15-08:00,840,314.60,0FYkDuZ1Gh6TlvJMkNtn1904Y
1031,IAD,2016-01-25T08:46-05:00,2016-01-25T17:38-08:00,712,326.60,0FYkDuZ1Gh6TlvJMkNtn1903Z
1032,IAD,2016-01-25T12:47-05:00,2016-01-25T22:00-08:00,733,326.60,0FYkDuZ1Gh6TlvJMkNtn1903o
1033,IAD,2016-01-25T08:46-05:00,2016-01-25T19:33-08:00,827,326.60,0FYkDuZ1Gh6TlvJMkNtn1904j
1034,IAD,2016-01-25T08:46-05:00,2016-01-25T18:51-08:00,785,326.60,0FYkDuZ1Gh6TlvJMkNtn1904G
1035,IAD,2016-01-25T08:46-05:00,2016-01-25T16:42-08:00,656,326.60,0FYkDuZ1Gh6TlvJMkNtn1902y
1036,IAD,2016-01-25T08:46-05:00,2016-01-25T18:51-08:00,785,326.60,0FYkDuZ1Gh6TlvJMkNtn1904F
976,IAD,2016-01-25T10:15-05:00,2016-01-25T17:44-08:00,629,306.60,0FYkDuZ1Gh6TlvJMkNtn1904v
1026,IAD,2016-01-25T06:05-05:00,2016-01-25T14:20-08:00,675,320.60,0FYkDuZ1Gh6TlvJMkNtn1900W
1027,IAD,2016-01-25T08:25-05:00,2016-01-25T16:53-08:00,688,321.60,0FYkDuZ1Gh6TlvJMkNtn1905U
1028,IAD,2016-01-25T12:16-05:00,2016-01-25T22:00-08:00,764,322.60,0FYkDuZ1Gh6TlvJMkNtn1903y
1029,IAD,2016-01-25T12:36-05:00,2016-01-25T22:00-08:00,744,322.60,0FYkDuZ1Gh6TlvJMkNtn1903q
1037,IAD,2016-01-25T08:30-05:00,2016-01-25T16:42-08:00,672,327.60,0FYkDuZ1Gh6TlvJMkNtn19039
1038,IAD,2016-01-25T08:30-05:00,2016-01-25T18:51-08:00,801,327.60,0FYkDuZ1Gh6TlvJMkNtn1904S
1039,IAD,2016-01-25T08:30-05:00,2016-01-25T17:00-08:00,690,327.60,0FYkDuZ1Gh6TlvJMkNtn1903K
1040,IAD,2016-01-25T08:30-05:00,2016-01-25T18:51-08:00,801,327.60,0FYkDuZ1Gh6TlvJMkNtn1904T
977,IAD,2016-01-25T12:35-05:00,2016-01-25T21:21-08:00,706,307.60,0FYkDuZ1Gh6TlvJMkNtn19031
978,IAD,2016-01-25T12:35-05:00,2016-01-25T22:52-08:00,797,307.60,0FYkDuZ1Gh6TlvJMkNtn1903w
979,IAD,2016-01-25T08:21-05:00,2016-01-25T17:58-08:00,757,308.60,0FYkDuZ1Gh6TlvJMkNtn1903a
980,IAD,2016-01-25T12:30-05:00,2016-01-25T23:32-08:00,842,308.60,0FYkDuZ1Gh6TlvJMkNtn1906U
981,IAD,2016-01-25T08:21-05:00,2016-01-25T17:38-08:00,737,308.60,0FYkDuZ1Gh6TlvJMkNtn1903O
982,IAD,2016-01-25T08:21-05:00,2016-01-25T18:51-08:00,810,308.60,0FYkDuZ1Gh6TlvJMkNtn19042
983,IAD,2016-01-25T08:21-05:00,2016-01-25T16:42-08:00,681,308.60,0FYkDuZ1Gh6TlvJMkNtn1902o
984,IAD,2016-01-25T08:18-05:00,2016-01-25T18:51-08:00,813,309.60,0FYkDuZ1Gh6TlvJMkNtn19047
985,IAD,2016-01-25T08:18-05:00,2016-01-25T18:51-08:00,813,309.60,0FYkDuZ1Gh6TlvJMkNtn19045
986,IAD,2016-01-25T17:10-05:00,2016-01-25T23:32-08:00,562,309.60,0FYkDuZ1Gh6TlvJMkNtn1904X
987,IAD,2016-01-25T08:20-05:00,2016-01-25T17:00-08:00,700,309.60,0FYkDuZ1Gh6TlvJMkNtn19030
988,IAD,2016-01-25T08:20-05:00,2016-01-25T15:41-08:00,621,309.60,0FYkDuZ1Gh6TlvJMkNtn1902K
989,IAD,2016-01-25T08:20-05:00,2016-01-25T17:38-08:00,738,309.60,0FYkDuZ1Gh6TlvJMkNtn1903Q
990,IAD,2016-01-25T08:18-05:00,2016-01-25T17:58-08:00,760,309.60,0FYkDuZ1Gh6TlvJMkNtn1903c
991,IAD,2016-01-25T08:18-05:00,2016-01-25T19:10-08:00,832,309.60,0FYkDuZ1Gh6TlvJMkNtn1904I
992,IAD,2016-01-25T08:18-05:00,2016-01-25T17:00-08:00,702,309.60,0FYkDuZ1Gh6TlvJMkNtn19032
993,IAD,2016-01-25T08:20-05:00,2016-01-25T17:00-08:00,700,309.60,0FYkDuZ1Gh6TlvJMkNtn1902z
1000,IAD,2016-01-25T09:30-05:00,2016-01-25T18:51-08:00,741,310.60,0FYkDuZ1Gh6TlvJMkNtn1903T
1015,IAD,2016-01-25T08:30-05:00,2016-01-25T19:22-08:00,832,315.60,0FYkDuZ1Gh6TlvJMkNtn1904U
1016,IAD,2016-01-25T08:30-05:00,2016-01-25T19:22-08:00,832,315.60,0FYkDuZ1Gh6TlvJMkNtn1904V
1017,IAD,2016-01-25T08:30-05:00,2016-01-25T18:06-08:00,756,315.60,0FYkDuZ1Gh6TlvJMkNtn1903l
1018,IAD,2016-01-25T08:30-05:00,2016-01-25T18:06-08:00,756,315.60,0FYkDuZ1Gh6TlvJMkNtn1903k
1019,IAD,2016-01-25T08:30-05:00,2016-01-25T17:20-08:00,710,316.60,0FYkDuZ1Gh6TlvJMkNtn1903G
1020,IAD,2016-01-25T08:30-05:00,2016-01-25T16:05-08:00,635,316.60,0FYkDuZ1Gh6TlvJMkNtn1902V
1021,IAD,2016-01-25T08:39-05:00,2016-01-25T17:38-08:00,719,319.60,0FYkDuZ1Gh6TlvJMkNtn1903S
1022,IAD,2016-01-25T08:39-05:00,2016-01-25T16:42-08:00,663,319.60,0FYkDuZ1Gh6TlvJMkNtn1902u
1023,IAD,2016-01-25T08:39-05:00,2016-01-25T18:51-08:00,792,319.60,0FYkDuZ1Gh6TlvJMkNtn19049
1024,IAD,2016-01-25T08:39-05:00,2016-01-25T19:33-08:00,834,319.60,0FYkDuZ1Gh6TlvJMkNtn1904b
1025,IAD,2016-01-25T08:39-05:00,2016-01-25T18:51-08:00,792,319.60,0FYkDuZ1Gh6TlvJMkNtn1904A
1030,IAD,2016-01-25T12:45-05:00,2016-01-25T23:33-08:00,828,323.60,0FYkDuZ1Gh6TlvJMkNtn1904c
1075,IAD,2016-01-25T12:32-05:00,2016-01-25T21:03-08:00,691,360.60,0FYkDuZ1Gh6TlvJMkNtn19048
1076,IAD,2016-01-25T12:32-05:00,2016-01-25T23:32-08:00,840,361.60,0FYkDuZ1Gh6TlvJMkNtn19079
1077,IAD,2016-01-25T12:45-05:00,2016-01-25T21:13-08:00,688,361.60,0FYkDuZ1Gh6TlvJMkNtn1906J
1078,IAD,2016-01-25T12:30-05:00,2016-01-25T21:05-08:00,695,362.60,0FYkDuZ1Gh6TlvJMkNtn1904E
1079,IAD,2016-01-25T17:05-05:00,2016-01-25T23:48-08:00,583,368.60,0FYkDuZ1Gh6TlvJMkNtn1903F
1085,IAD,2016-01-25T12:45-05:00,2016-01-25T22:00-08:00,735,375.60,0FYkDuZ1Gh6TlvJMkNtn1904o
